NO2,station_code,pubtime 
72,2873A,2019/1/15 3:00
20,2874A,2019/1/15 3:00
16,2875A,2019/1/15 3:00
104,2877A,2019/1/15 3:00
71,2878A,2019/1/15 3:00
11,2897A,2019/1/15 3:00
11,2900A,2019/1/15 3:00
77,2907A,2019/1/15 3:00
58,2916A,2019/1/15 3:00
10,2919A,2019/1/15 3:00
62,2920A,2019/1/15 3:00
45,2921A,2019/1/15 3:00
13,2922A,2019/1/15 3:00
9,2923A,2019/1/15 3:00
19,2929A,2019/1/15 3:00
53,2994A,2019/1/15 3:00
65,2996A,2019/1/15 3:00
35,2997A,2019/1/15 3:00
87,3000A,2019/1/15 3:00
54,3002A,2019/1/15 3:00
71,3003A,2019/1/15 3:00
59,3004A,2019/1/15 3:00
72,3005A,2019/1/15 3:00
53,3006A,2019/1/15 3:00
76,3008A,2019/1/15 3:00
60,3009A,2019/1/15 3:00
64,3010A,2019/1/15 3:00
26,3012A,2019/1/15 3:00
24,3018A,2019/1/15 3:00
25,3020A,2019/1/15 3:00
60,3021A,2019/1/15 3:00
62,3022A,2019/1/15 3:00
44,3025A,2019/1/15 3:00
50,3026A,2019/1/15 3:00
10,3034A,2019/1/15 3:00
5,3035A,2019/1/15 3:00
5,3036A,2019/1/15 3:00
51,3039A,2019/1/15 3:00
28,3046A,2019/1/15 3:00
19,3048A,2019/1/15 3:00
12,3051A,2019/1/15 3:00
98,3054A,2019/1/15 3:00
43,3057A,2019/1/15 3:00
8,3058A,2019/1/15 3:00
82,3059A,2019/1/15 3:00
6,3061A,2019/1/15 3:00
71,3064A,2019/1/15 3:00
15,3066A,2019/1/15 3:00
3,3131A,2019/1/15 3:00
24,3132A,2019/1/15 3:00
52,3134A,2019/1/15 3:00
26,3138A,2019/1/15 3:00
37,3139A,2019/1/15 3:00
44,3140A,2019/1/15 3:00
91,3141A,2019/1/15 3:00
45,3147A,2019/1/15 3:00
43,3149A,2019/1/15 3:00
45,3151A,2019/1/15 3:00
34,3153A,2019/1/15 3:00
41,3164A,2019/1/15 3:00
94,3169A,2019/1/15 3:00
33,3173A,2019/1/15 3:00
83,3178A,2019/1/15 3:00
24,3185A,2019/1/15 3:00
74,3187A,2019/1/15 3:00
33,3188A,2019/1/15 3:00
41,3190A,2019/1/15 3:00
48,3191A,2019/1/15 3:00
47,3194A,2019/1/15 3:00
45,3195A,2019/1/15 3:00
8,1001A,2019/1/15 4:00
6,1002A,2019/1/15 4:00
4,1003A,2019/1/15 4:00
7,1004A,2019/1/15 4:00
5,1005A,2019/1/15 4:00
7,1006A,2019/1/15 4:00
9,1007A,2019/1/15 4:00
8,1008A,2019/1/15 4:00
9,1009A,2019/1/15 4:00
2,1010A,2019/1/15 4:00
9,1011A,2019/1/15 4:00
7,1012A,2019/1/15 4:00
14,1015A,2019/1/15 4:00
17,1017A,2019/1/15 4:00
16,1018A,2019/1/15 4:00
16,1019A,2019/1/15 4:00
14,1021A,2019/1/15 4:00
3,1023A,2019/1/15 4:00
11,1024A,2019/1/15 4:00
,1026A,2019/1/15 4:00
9,1027A,2019/1/15 4:00
4,1029A,2019/1/15 4:00
10,1030A,2019/1/15 4:00
4,1031A,2019/1/15 4:00
12,1032A,2019/1/15 4:00
21,1033A,2019/1/15 4:00
11,1034A,2019/1/15 4:00
12,1035A,2019/1/15 4:00
17,1036A,2019/1/15 4:00
20,1037A,2019/1/15 4:00
9,1038A,2019/1/15 4:00
18,1039A,2019/1/15 4:00
18,1040A,2019/1/15 4:00
18,1041A,2019/1/15 4:00
7,1042A,2019/1/15 4:00
17,1043A,2019/1/15 4:00
15,1044A,2019/1/15 4:00
8,1046A,2019/1/15 4:00
95,1047A,2019/1/15 4:00
83,1048A,2019/1/15 4:00
83,1049A,2019/1/15 4:00
91,1050A,2019/1/15 4:00
17,1051A,2019/1/15 4:00
27,1052A,2019/1/15 4:00
20,1053A,2019/1/15 4:00
19,1054A,2019/1/15 4:00
7,1055A,2019/1/15 4:00
19,1056A,2019/1/15 4:00
5,1057A,2019/1/15 4:00
14,1059A,2019/1/15 4:00
5,1060A,2019/1/15 4:00
2,1061A,2019/1/15 4:00
5,1062A,2019/1/15 4:00
,1063A,2019/1/15 4:00
4,1064A,2019/1/15 4:00
4,1065A,2019/1/15 4:00
4,1066A,2019/1/15 4:00
8,1067A,2019/1/15 4:00
16,1068A,2019/1/15 4:00
19,1070A,2019/1/15 4:00
,1071A,2019/1/15 4:00
8,1072A,2019/1/15 4:00
12,1073A,2019/1/15 4:00
21,1074A,2019/1/15 4:00
13,1075A,2019/1/15 4:00
8,1077A,2019/1/15 4:00
17,1078A,2019/1/15 4:00
20,1079A,2019/1/15 4:00
32,1080A,2019/1/15 4:00
21,1081A,2019/1/15 4:00
13,1083A,2019/1/15 4:00
31,1084A,2019/1/15 4:00
20,1085A,2019/1/15 4:00
17,1086A,2019/1/15 4:00
19,1087A,2019/1/15 4:00
13,1088A,2019/1/15 4:00
30,1089A,2019/1/15 4:00
20,1090A,2019/1/15 4:00
22,1091A,2019/1/15 4:00
8,1092A,2019/1/15 4:00
8,1093A,2019/1/15 4:00
11,1094A,2019/1/15 4:00
9,1095A,2019/1/15 4:00
7,1096A,2019/1/15 4:00
9,1097A,2019/1/15 4:00
5,1098A,2019/1/15 4:00
8,1099A,2019/1/15 4:00
16,1100A,2019/1/15 4:00
8,1102A,2019/1/15 4:00
14,1103A,2019/1/15 4:00
19,1104A,2019/1/15 4:00
13,1105A,2019/1/15 4:00
14,1106A,2019/1/15 4:00
14,1108A,2019/1/15 4:00
10,1109A,2019/1/15 4:00
8,1110A,2019/1/15 4:00
10,1111A,2019/1/15 4:00
6,1112A,2019/1/15 4:00
10,1113A,2019/1/15 4:00
7,1114A,2019/1/15 4:00
10,1115A,2019/1/15 4:00
11,1116A,2019/1/15 4:00
6,1117A,2019/1/15 4:00
10,1118A,2019/1/15 4:00
20,1119A,2019/1/15 4:00
14,1120A,2019/1/15 4:00
23,1121A,2019/1/15 4:00
22,1122A,2019/1/15 4:00
16,1123A,2019/1/15 4:00
28,1124A,2019/1/15 4:00
17,1125A,2019/1/15 4:00
21,1126A,2019/1/15 4:00
14,1127A,2019/1/15 4:00
12,1128A,2019/1/15 4:00
48,1129A,2019/1/15 4:00
44,1130A,2019/1/15 4:00
49,1131A,2019/1/15 4:00
48,1132A,2019/1/15 4:00
58,1133A,2019/1/15 4:00
44,1134A,2019/1/15 4:00
60,1135A,2019/1/15 4:00
44,1136A,2019/1/15 4:00
48,1137A,2019/1/15 4:00
44,1138A,2019/1/15 4:00
34,1139A,2019/1/15 4:00
56,1140A,2019/1/15 4:00
44,1141A,2019/1/15 4:00
53,1142A,2019/1/15 4:00
61,1143A,2019/1/15 4:00
49,1144A,2019/1/15 4:00
72,1145A,2019/1/15 4:00
35,1146A,2019/1/15 4:00
43,1147A,2019/1/15 4:00
41,1148A,2019/1/15 4:00
48,1149A,2019/1/15 4:00
41,1150A,2019/1/15 4:00
52,1151A,2019/1/15 4:00
51,1152A,2019/1/15 4:00
58,1153A,2019/1/15 4:00
76,1154A,2019/1/15 4:00
43,1155A,2019/1/15 4:00
58,1156A,2019/1/15 4:00
37,1157A,2019/1/15 4:00
54,1158A,2019/1/15 4:00
49,1159A,2019/1/15 4:00
46,1160A,2019/1/15 4:00
57,1161A,2019/1/15 4:00
43,1162A,2019/1/15 4:00
41,1163A,2019/1/15 4:00
44,1164A,2019/1/15 4:00
52,1165A,2019/1/15 4:00
41,1166A,2019/1/15 4:00
46,1167A,2019/1/15 4:00
23,1168A,2019/1/15 4:00
24,1169A,2019/1/15 4:00
13,1170A,2019/1/15 4:00
36,1171A,2019/1/15 4:00
20,1172A,2019/1/15 4:00
104,1173A,2019/1/15 4:00
44,1177A,2019/1/15 4:00
53,1178A,2019/1/15 4:00
58,1180A,2019/1/15 4:00
62,1181A,2019/1/15 4:00
66,1182A,2019/1/15 4:00
,1184A,2019/1/15 4:00
42,1186A,2019/1/15 4:00
,1187A,2019/1/15 4:00
49,1188A,2019/1/15 4:00
55,1189A,2019/1/15 4:00
45,1190A,2019/1/15 4:00
49,1191A,2019/1/15 4:00
56,1192A,2019/1/15 4:00
49,1193A,2019/1/15 4:00
50,1194A,2019/1/15 4:00
62,1195A,2019/1/15 4:00
61,1196A,2019/1/15 4:00
68,1200A,2019/1/15 4:00
37,1201A,2019/1/15 4:00
73,1203A,2019/1/15 4:00
52,1204A,2019/1/15 4:00
68,1205A,2019/1/15 4:00
39,1206A,2019/1/15 4:00
38,1207A,2019/1/15 4:00
48,1209A,2019/1/15 4:00
64,1210A,2019/1/15 4:00
62,1211A,2019/1/15 4:00
51,1212A,2019/1/15 4:00
67,1213A,2019/1/15 4:00
56,1214A,2019/1/15 4:00
39,1215A,2019/1/15 4:00
36,1216A,2019/1/15 4:00
41,1218A,2019/1/15 4:00
52,1220A,2019/1/15 4:00
49,1221A,2019/1/15 4:00
60,1223A,2019/1/15 4:00
,1224A,2019/1/15 4:00
22,1225A,2019/1/15 4:00
74,1226A,2019/1/15 4:00
54,1227A,2019/1/15 4:00
69,1228A,2019/1/15 4:00
74,1229A,2019/1/15 4:00
64,1230A,2019/1/15 4:00
64,1231A,2019/1/15 4:00
71,1232A,2019/1/15 4:00
61,1233A,2019/1/15 4:00
87,1234A,2019/1/15 4:00
66,1235A,2019/1/15 4:00
77,1236A,2019/1/15 4:00
71,1237A,2019/1/15 4:00
58,1239A,2019/1/15 4:00
74,1240A,2019/1/15 4:00
57,1241A,2019/1/15 4:00
48,1242A,2019/1/15 4:00
50,1243A,2019/1/15 4:00
50,1244A,2019/1/15 4:00
34,1245A,2019/1/15 4:00
55,1246A,2019/1/15 4:00
56,1247A,2019/1/15 4:00
45,1250A,2019/1/15 4:00
53,1252A,2019/1/15 4:00
49,1253A,2019/1/15 4:00
28,1255A,2019/1/15 4:00
48,1256A,2019/1/15 4:00
37,1257A,2019/1/15 4:00
12,1258A,2019/1/15 4:00
11,1259A,2019/1/15 4:00
12,1260A,2019/1/15 4:00
48,1262A,2019/1/15 4:00
47,1263A,2019/1/15 4:00
44,1264A,2019/1/15 4:00
40,1265A,2019/1/15 4:00
45,1266A,2019/1/15 4:00
32,1267A,2019/1/15 4:00
42,1268A,2019/1/15 4:00
21,1269A,2019/1/15 4:00
49,1270A,2019/1/15 4:00
57,1271A,2019/1/15 4:00
46,1272A,2019/1/15 4:00
42,1273A,2019/1/15 4:00
53,1274A,2019/1/15 4:00
54,1275A,2019/1/15 4:00
52,1276A,2019/1/15 4:00
57,1277A,2019/1/15 4:00
62,1278A,2019/1/15 4:00
48,1279A,2019/1/15 4:00
6,1280A,2019/1/15 4:00
54,1282A,2019/1/15 4:00
52,1283A,2019/1/15 4:00
45,1284A,2019/1/15 4:00
43,1285A,2019/1/15 4:00
10,1286A,2019/1/15 4:00
29,1287A,2019/1/15 4:00
18,1288A,2019/1/15 4:00
31,1290A,2019/1/15 4:00
36,1291A,2019/1/15 4:00
10,1292A,2019/1/15 4:00
24,1293A,2019/1/15 4:00
31,1294A,2019/1/15 4:00
35,1295A,2019/1/15 4:00
16,1296A,2019/1/15 4:00
18,1298A,2019/1/15 4:00
45,1299A,2019/1/15 4:00
71,1300A,2019/1/15 4:00
69,1301A,2019/1/15 4:00
65,1302A,2019/1/15 4:00
70,1303A,2019/1/15 4:00
60,1304A,2019/1/15 4:00
63,1305A,2019/1/15 4:00
69,1306A,2019/1/15 4:00
33,1307A,2019/1/15 4:00
109,1308A,2019/1/15 4:00
119,1309A,2019/1/15 4:00
113,1310A,2019/1/15 4:00
108,1311A,2019/1/15 4:00
110,1312A,2019/1/15 4:00
104,1313A,2019/1/15 4:00
94,1314A,2019/1/15 4:00
103,1315A,2019/1/15 4:00
87,1316A,2019/1/15 4:00
97,1317A,2019/1/15 4:00
82,1318A,2019/1/15 4:00
89,1319A,2019/1/15 4:00
82,1320A,2019/1/15 4:00
85,1321A,2019/1/15 4:00
92,1322A,2019/1/15 4:00
90,1323A,2019/1/15 4:00
58,1324A,2019/1/15 4:00
38,1325A,2019/1/15 4:00
41,1326A,2019/1/15 4:00
41,1327A,2019/1/15 4:00
28,1328A,2019/1/15 4:00
29,1329A,2019/1/15 4:00
31,1330A,2019/1/15 4:00
34,1331A,2019/1/15 4:00
38,1333A,2019/1/15 4:00
24,1334A,2019/1/15 4:00
,1335A,2019/1/15 4:00
25,1336A,2019/1/15 4:00
32,1337A,2019/1/15 4:00
22,1338A,2019/1/15 4:00
28,1339A,2019/1/15 4:00
15,1340A,2019/1/15 4:00
25,1341A,2019/1/15 4:00
25,1342A,2019/1/15 4:00
26,1343A,2019/1/15 4:00
22,1344A,2019/1/15 4:00
82,1345A,2019/1/15 4:00
85,1346A,2019/1/15 4:00
92,1348A,2019/1/15 4:00
87,1349A,2019/1/15 4:00
108,1350A,2019/1/15 4:00
61,1351A,2019/1/15 4:00
80,1352A,2019/1/15 4:00
43,1353A,2019/1/15 4:00
74,1354A,2019/1/15 4:00
26,1355A,2019/1/15 4:00
16,1356A,2019/1/15 4:00
17,1357A,2019/1/15 4:00
20,1358A,2019/1/15 4:00
15,1359A,2019/1/15 4:00
20,1360A,2019/1/15 4:00
6,1361A,2019/1/15 4:00
27,1362A,2019/1/15 4:00
2,1363A,2019/1/15 4:00
6,1364A,2019/1/15 4:00
12,1365A,2019/1/15 4:00
16,1366A,2019/1/15 4:00
14,1367A,2019/1/15 4:00
27,1368A,2019/1/15 4:00
30,1369A,2019/1/15 4:00
23,1370A,2019/1/15 4:00
89,1371A,2019/1/15 4:00
78,1372A,2019/1/15 4:00
83,1373A,2019/1/15 4:00
111,1374A,2019/1/15 4:00
88,1375A,2019/1/15 4:00
66,1376A,2019/1/15 4:00
53,1377A,2019/1/15 4:00
55,1378A,2019/1/15 4:00
71,1379A,2019/1/15 4:00
63,1380A,2019/1/15 4:00
,1381A,2019/1/15 4:00
25,1382A,2019/1/15 4:00
84,1383A,2019/1/15 4:00
66,1384A,2019/1/15 4:00
52,1385A,2019/1/15 4:00
62,1386A,2019/1/15 4:00
85,1387A,2019/1/15 4:00
115,1388A,2019/1/15 4:00
88,1389A,2019/1/15 4:00
100,1390A,2019/1/15 4:00
88,1391A,2019/1/15 4:00
38,1392A,2019/1/15 4:00
37,1393A,2019/1/15 4:00
27,1394A,2019/1/15 4:00
17,1395A,2019/1/15 4:00
24,1396A,2019/1/15 4:00
52,1397A,2019/1/15 4:00
59,1398A,2019/1/15 4:00
33,1399A,2019/1/15 4:00
25,1400A,2019/1/15 4:00
17,1508A,2019/1/15 4:00
17,1511A,2019/1/15 4:00
27,1512A,2019/1/15 4:00
38,1513A,2019/1/15 4:00
35,1514A,2019/1/15 4:00
22,1515A,2019/1/15 4:00
36,1518A,2019/1/15 4:00
29,1519A,2019/1/15 4:00
26,1520A,2019/1/15 4:00
32,1524A,2019/1/15 4:00
24,1559A,2019/1/15 4:00
26,1562A,2019/1/15 4:00
16,1564A,2019/1/15 4:00
14,1596A,2019/1/15 4:00
10,1597A,2019/1/15 4:00
8,1598A,2019/1/15 4:00
7,1599A,2019/1/15 4:00
25,1600A,2019/1/15 4:00
22,1601A,2019/1/15 4:00
22,1602A,2019/1/15 4:00
22,1603A,2019/1/15 4:00
13,1604A,2019/1/15 4:00
6,1605A,2019/1/15 4:00
28,1606A,2019/1/15 4:00
9,1607A,2019/1/15 4:00
6,1608A,2019/1/15 4:00
24,1609A,2019/1/15 4:00
5,1610A,2019/1/15 4:00
16,1611A,2019/1/15 4:00
20,1612A,2019/1/15 4:00
23,1613A,2019/1/15 4:00
9,1614A,2019/1/15 4:00
47,1616A,2019/1/15 4:00
89,1618A,2019/1/15 4:00
86,1619A,2019/1/15 4:00
79,1620A,2019/1/15 4:00
90,1621A,2019/1/15 4:00
13,1622A,2019/1/15 4:00
12,1624A,2019/1/15 4:00
64,1625A,2019/1/15 4:00
63,1627A,2019/1/15 4:00
14,1628A,2019/1/15 4:00
17,1629A,2019/1/15 4:00
18,1630A,2019/1/15 4:00
64,1631A,2019/1/15 4:00
50,1632A,2019/1/15 4:00
66,1633A,2019/1/15 4:00
65,1634A,2019/1/15 4:00
70,1635A,2019/1/15 4:00
41,1636A,2019/1/15 4:00
63,1637A,2019/1/15 4:00
81,1638A,2019/1/15 4:00
78,1639A,2019/1/15 4:00
52,1640A,2019/1/15 4:00
66,1641A,2019/1/15 4:00
23,1642A,2019/1/15 4:00
39,1643A,2019/1/15 4:00
42,1644A,2019/1/15 4:00
29,1645A,2019/1/15 4:00
37,1646A,2019/1/15 4:00
69,1648A,2019/1/15 4:00
76,1650A,2019/1/15 4:00
70,1652A,2019/1/15 4:00
72,1653A,2019/1/15 4:00
69,1654A,2019/1/15 4:00
68,1655A,2019/1/15 4:00
21,1656A,2019/1/15 4:00
75,1657A,2019/1/15 4:00
27,1658A,2019/1/15 4:00
89,1659A,2019/1/15 4:00
100,1660A,2019/1/15 4:00
66,1661A,2019/1/15 4:00
35,1662A,2019/1/15 4:00
50,1663A,2019/1/15 4:00
,1664A,2019/1/15 4:00
4,1665A,2019/1/15 4:00
1,1666A,2019/1/15 4:00
2,1667A,2019/1/15 4:00
35,1669A,2019/1/15 4:00
40,1670A,2019/1/15 4:00
38,1671A,2019/1/15 4:00
29,1672A,2019/1/15 4:00
39,1673A,2019/1/15 4:00
34,1674A,2019/1/15 4:00
28,1675A,2019/1/15 4:00
19,1676A,2019/1/15 4:00
41,1677A,2019/1/15 4:00
18,1678A,2019/1/15 4:00
29,1679A,2019/1/15 4:00
38,1690A,2019/1/15 4:00
53,1691A,2019/1/15 4:00
36,1692A,2019/1/15 4:00
15,1693A,2019/1/15 4:00
17,1694A,2019/1/15 4:00
12,1695A,2019/1/15 4:00
21,1696A,2019/1/15 4:00
20,1697A,2019/1/15 4:00
23,1698A,2019/1/15 4:00
29,1702A,2019/1/15 4:00
51,1703A,2019/1/15 4:00
27,1705A,2019/1/15 4:00
25,1706A,2019/1/15 4:00
13,1708A,2019/1/15 4:00
46,1709A,2019/1/15 4:00
27,1710A,2019/1/15 4:00
24,1711A,2019/1/15 4:00
38,1712A,2019/1/15 4:00
69,1713A,2019/1/15 4:00
63,1714A,2019/1/15 4:00
64,1718A,2019/1/15 4:00
62,1719A,2019/1/15 4:00
56,1720A,2019/1/15 4:00
3,1721A,2019/1/15 4:00
5,1723A,2019/1/15 4:00
6,1724A,2019/1/15 4:00
11,1725A,2019/1/15 4:00
3,1726A,2019/1/15 4:00
35,1727A,2019/1/15 4:00
24,1728A,2019/1/15 4:00
35,1730A,2019/1/15 4:00
44,1731A,2019/1/15 4:00
15,1733A,2019/1/15 4:00
19,1734A,2019/1/15 4:00
18,1735A,2019/1/15 4:00
19,1736A,2019/1/15 4:00
25,1737A,2019/1/15 4:00
,1738A,2019/1/15 4:00
14,1739A,2019/1/15 4:00
7,1740A,2019/1/15 4:00
14,1741A,2019/1/15 4:00
6,1742A,2019/1/15 4:00
8,1743A,2019/1/15 4:00
2,1744A,2019/1/15 4:00
1,1745A,2019/1/15 4:00
2,1746A,2019/1/15 4:00
15,1748A,2019/1/15 4:00
28,1749A,2019/1/15 4:00
13,1750A,2019/1/15 4:00
8,1751A,2019/1/15 4:00
13,1752A,2019/1/15 4:00
20,1753A,2019/1/15 4:00
21,1754A,2019/1/15 4:00
10,1755A,2019/1/15 4:00
7,1756A,2019/1/15 4:00
12,1757A,2019/1/15 4:00
10,1758A,2019/1/15 4:00
15,1759A,2019/1/15 4:00
6,1760A,2019/1/15 4:00
10,1761A,2019/1/15 4:00
14,1762A,2019/1/15 4:00
10,1763A,2019/1/15 4:00
18,1764A,2019/1/15 4:00
17,1765A,2019/1/15 4:00
11,1766A,2019/1/15 4:00
16,1767A,2019/1/15 4:00
13,1768A,2019/1/15 4:00
10,1769A,2019/1/15 4:00
5,1770A,2019/1/15 4:00
8,1771A,2019/1/15 4:00
28,1772A,2019/1/15 4:00
26,1773A,2019/1/15 4:00
25,1774A,2019/1/15 4:00
29,1775A,2019/1/15 4:00
29,1776A,2019/1/15 4:00
15,1778A,2019/1/15 4:00
5,1779A,2019/1/15 4:00
4,1780A,2019/1/15 4:00
10,1781A,2019/1/15 4:00
5,1782A,2019/1/15 4:00
18,1783A,2019/1/15 4:00
49,1784A,2019/1/15 4:00
52,1785A,2019/1/15 4:00
56,1786A,2019/1/15 4:00
39,1787A,2019/1/15 4:00
35,1788A,2019/1/15 4:00
5,1789A,2019/1/15 4:00
5,1790A,2019/1/15 4:00
19,1791A,2019/1/15 4:00
15,1792A,2019/1/15 4:00
10,1793A,2019/1/15 4:00
53,1794A,2019/1/15 4:00
61,1795A,2019/1/15 4:00
69,1796A,2019/1/15 4:00
70,1797A,2019/1/15 4:00
54,1798A,2019/1/15 4:00
50,1799A,2019/1/15 4:00
57,1800A,2019/1/15 4:00
56,1801A,2019/1/15 4:00
5,1802A,2019/1/15 4:00
35,1803A,2019/1/15 4:00
49,1804A,2019/1/15 4:00
44,1805A,2019/1/15 4:00
16,1806A,2019/1/15 4:00
27,1808A,2019/1/15 4:00
45,1809A,2019/1/15 4:00
13,1810A,2019/1/15 4:00
66,1811A,2019/1/15 4:00
50,1812A,2019/1/15 4:00
71,1814A,2019/1/15 4:00
77,1815A,2019/1/15 4:00
66,1816A,2019/1/15 4:00
51,1817A,2019/1/15 4:00
81,1818A,2019/1/15 4:00
96,1819A,2019/1/15 4:00
98,1820A,2019/1/15 4:00
102,1822A,2019/1/15 4:00
51,1824A,2019/1/15 4:00
58,1825A,2019/1/15 4:00
54,1826A,2019/1/15 4:00
76,1828A,2019/1/15 4:00
85,1829A,2019/1/15 4:00
87,1830A,2019/1/15 4:00
44,1831A,2019/1/15 4:00
48,1832A,2019/1/15 4:00
49,1833A,2019/1/15 4:00
44,1834A,2019/1/15 4:00
13,1835A,2019/1/15 4:00
16,1836A,2019/1/15 4:00
23,1838A,2019/1/15 4:00
28,1839A,2019/1/15 4:00
46,1840A,2019/1/15 4:00
28,1841A,2019/1/15 4:00
22,1842A,2019/1/15 4:00
26,1843A,2019/1/15 4:00
44,1844A,2019/1/15 4:00
49,1845A,2019/1/15 4:00
19,1847A,2019/1/15 4:00
28,1848A,2019/1/15 4:00
19,1849A,2019/1/15 4:00
20,1850A,2019/1/15 4:00
14,1851A,2019/1/15 4:00
17,1852A,2019/1/15 4:00
32,1854A,2019/1/15 4:00
17,1857A,2019/1/15 4:00
16,1862A,2019/1/15 4:00
28,1959A,2019/1/15 4:00
31,1960A,2019/1/15 4:00
50,1961A,2019/1/15 4:00
61,1962A,2019/1/15 4:00
93,1963A,2019/1/15 4:00
91,1964A,2019/1/15 4:00
112,1965A,2019/1/15 4:00
88,1966A,2019/1/15 4:00
,1967A,2019/1/15 4:00
105,1968A,2019/1/15 4:00
43,1969A,2019/1/15 4:00
48,1970A,2019/1/15 4:00
86,1971A,2019/1/15 4:00
96,1972A,2019/1/15 4:00
11,1973A,2019/1/15 4:00
7,1974A,2019/1/15 4:00
72,1975A,2019/1/15 4:00
62,1976A,2019/1/15 4:00
,1977A,2019/1/15 4:00
97,1978A,2019/1/15 4:00
34,1979A,2019/1/15 4:00
39,1980A,2019/1/15 4:00
36,1981A,2019/1/15 4:00
41,1982A,2019/1/15 4:00
34,1983A,2019/1/15 4:00
35,1984A,2019/1/15 4:00
47,1985A,2019/1/15 4:00
,1986A,2019/1/15 4:00
36,1987A,2019/1/15 4:00
33,1988A,2019/1/15 4:00
43,1989A,2019/1/15 4:00
41,1990A,2019/1/15 4:00
50,1991A,2019/1/15 4:00
34,1992A,2019/1/15 4:00
36,1993A,2019/1/15 4:00
41,1994A,2019/1/15 4:00
39,1995A,2019/1/15 4:00
35,1996A,2019/1/15 4:00
40,1997A,2019/1/15 4:00
33,1998A,2019/1/15 4:00
61,1999A,2019/1/15 4:00
56,2000A,2019/1/15 4:00
48,2001A,2019/1/15 4:00
53,2002A,2019/1/15 4:00
79,2003A,2019/1/15 4:00
38,2004A,2019/1/15 4:00
,2005A,2019/1/15 4:00
57,2006A,2019/1/15 4:00
59,2007A,2019/1/15 4:00
19,2008A,2019/1/15 4:00
,2009A,2019/1/15 4:00
31,2010A,2019/1/15 4:00
,2011A,2019/1/15 4:00
,2012A,2019/1/15 4:00
31,2013A,2019/1/15 4:00
51,2014A,2019/1/15 4:00
52,2015A,2019/1/15 4:00
,2016A,2019/1/15 4:00
59,2017A,2019/1/15 4:00
7,2018A,2019/1/15 4:00
18,2019A,2019/1/15 4:00
32,2031A,2019/1/15 4:00
38,2054A,2019/1/15 4:00
25,2064A,2019/1/15 4:00
31,2065A,2019/1/15 4:00
36,2066A,2019/1/15 4:00
29,2067A,2019/1/15 4:00
30,2068A,2019/1/15 4:00
32,2069A,2019/1/15 4:00
31,2070A,2019/1/15 4:00
33,2074A,2019/1/15 4:00
38,2075A,2019/1/15 4:00
48,2160A,2019/1/15 4:00
47,2161A,2019/1/15 4:00
55,2162A,2019/1/15 4:00
43,2163A,2019/1/15 4:00
50,2164A,2019/1/15 4:00
33,2165A,2019/1/15 4:00
36,2166A,2019/1/15 4:00
25,2167A,2019/1/15 4:00
32,2168A,2019/1/15 4:00
25,2169A,2019/1/15 4:00
51,2170A,2019/1/15 4:00
23,2171A,2019/1/15 4:00
14,2173A,2019/1/15 4:00
21,2174A,2019/1/15 4:00
19,2179A,2019/1/15 4:00
6,2180A,2019/1/15 4:00
16,2181A,2019/1/15 4:00
17,2182A,2019/1/15 4:00
6,2189A,2019/1/15 4:00
8,2190A,2019/1/15 4:00
5,2191A,2019/1/15 4:00
5,2192A,2019/1/15 4:00
7,2197A,2019/1/15 4:00
,2199A,2019/1/15 4:00
9,2200A,2019/1/15 4:00
3,2201A,2019/1/15 4:00
30,2202A,2019/1/15 4:00
5,2203A,2019/1/15 4:00
4,2207A,2019/1/15 4:00
3,2208A,2019/1/15 4:00
5,2209A,2019/1/15 4:00
2,2210A,2019/1/15 4:00
6,2211A,2019/1/15 4:00
7,2212A,2019/1/15 4:00
6,2213A,2019/1/15 4:00
9,2214A,2019/1/15 4:00
5,2215A,2019/1/15 4:00
15,2216A,2019/1/15 4:00
9,2217A,2019/1/15 4:00
11,2218A,2019/1/15 4:00
5,2219A,2019/1/15 4:00
3,2220A,2019/1/15 4:00
3,2221A,2019/1/15 4:00
2,2222A,2019/1/15 4:00
4,2223A,2019/1/15 4:00
11,2224A,2019/1/15 4:00
11,2225A,2019/1/15 4:00
15,2226A,2019/1/15 4:00
14,2227A,2019/1/15 4:00
8,2228A,2019/1/15 4:00
27,2229A,2019/1/15 4:00
27,2230A,2019/1/15 4:00
16,2231A,2019/1/15 4:00
25,2232A,2019/1/15 4:00
5,2233A,2019/1/15 4:00
4,2234A,2019/1/15 4:00
6,2235A,2019/1/15 4:00
9,2236A,2019/1/15 4:00
36,2237A,2019/1/15 4:00
52,2238A,2019/1/15 4:00
29,2239A,2019/1/15 4:00
,2240A,2019/1/15 4:00
53,2241A,2019/1/15 4:00
49,2242A,2019/1/15 4:00
60,2243A,2019/1/15 4:00
13,2244A,2019/1/15 4:00
9,2245A,2019/1/15 4:00
24,2246A,2019/1/15 4:00
8,2247A,2019/1/15 4:00
49,2248A,2019/1/15 4:00
44,2249A,2019/1/15 4:00
54,2250A,2019/1/15 4:00
23,2251A,2019/1/15 4:00
10,2252A,2019/1/15 4:00
4,2253A,2019/1/15 4:00
37,2255A,2019/1/15 4:00
38,2256A,2019/1/15 4:00
34,2257A,2019/1/15 4:00
34,2258A,2019/1/15 4:00
38,2259A,2019/1/15 4:00
75,2260A,2019/1/15 4:00
46,2261A,2019/1/15 4:00
14,2262A,2019/1/15 4:00
35,2266A,2019/1/15 4:00
24,2267A,2019/1/15 4:00
